Humidity_std,Precipitation_std,Temperature_std,Wind Speed_std
0.632572225,5.766865257,-0.334957699,-0.24743347
-0.133255125,-0.265679269,0.599713435,0.448363486
0.43642812,-0.538645085,-0.063140074,-0.09756951
-0.033740837,0.560042323,0.50910756,0.823023385
-0.06547003,0.348493816,0.952599476,-0.450820272
0.057120035,-0.62053483,0.952599476,0.930069071
0.306626874,-0.62053483,0.599713435,0.170044704
-0.206809165,-0.606886539,1.20534218,-0.739843623
-0.273152024,0.512273305,1.186267259,-0.675616212
0.492675327,0.566866469,0.051309453,-0.547161389
0.282108861,-0.402162177,0.523413751,0.041589881
-0.180848916,1.385763916,0.847687409,0.287794958
0.864772232,-0.62053483,-0.134671028,-0.24743347
0.768142415,1.63143315,-0.277732936,-0.268842607
0.446523773,-0.374865595,0.008390881,0.202158409
0.621034337,-0.183789524,-0.153745949,-0.161796921
0.583536199,-0.381689741,-0.115596107,-0.161796921
0.825831858,-0.374865595,-0.334957699,-0.643502506
0.465272842,-0.361217305,-0.406488654,-0.183206058
0.850349871,-0.600062393,-0.635387707,-0.782661897
1.440224422,0.403086979,-1.174254228,-0.450820272
0.82871633,0.403086979,-0.635387707,-1.114503522
1.373881563,-0.333920723,-1.050267241,-1.72466393
1.477722559,-0.211086106,-1.083648353,-1.114503522
0.908039314,1.576839987,-0.544781832,0.49118176
1.347921314,2.382089143,-1.422228203,1.486706635
0.447966009,-0.129196361,0.008390881,3.766779736
-0.37699302,0.287076508,0.633094547,3.606211208
-0.672651414,-0.579589957,0.919218364,0.683863994
0.481137438,0.628283777,-0.082214995,0.170044704
0.629687753,2.491275469,-0.654462628,-0.6113888
1.219562304,-0.62053483,-0.816599457,-1.831709615
0.912366022,-0.183789524,-0.654462628,-0.044046667
0.137885255,0.23930749,0.222983743,0.009476175
0.491233091,1.918047256,0.203908822,-0.825480171
0.133558547,0.280252362,0.742775343,0.534000034
0.259033084,-0.552293376,0.614019626,-0.118978647
-0.104410404,0.300724798,0.828612488,-0.226024333
-0.199597984,-0.238382688,0.418501684,-0.140387784
-0.05104767,-0.54546923,0.580638514,0.266385821
0.384507622,-0.572765812,0.418501684,0.170044704
0.533057937,0.007286547,0.079921835,-0.654207075
0.502770979,-0.183789524,0.327895809,-0.429411135
0.882079064,0.457680142,-0.51140072,-0.226024333
1.300327523,0.089176291,-1.083648353,-1.435640579
0.132116311,-0.497700212,0.327895809,-0.215319764
0.879194592,-0.579589957,-0.368338811,-0.365183724
1.319076592,1.98628871,-0.745068503,-1.296481188
0.760931235,-0.415810468,-0.315882778,-1.050276111
1.014764782,1.010435919,-0.816599457,-1.360708599
0.880636828,-0.565941666,-0.530475641,-0.804071034
0.159518796,-0.497700212,0.113302947,0.437658917
0.723433097,1.310698316,-0.778449615,-0.140387784
0.008084009,-0.593238248,-0.134671028,0.223567546
-0.62649986,-0.62053483,0.900143443,0.394840643
-0.104410404,-0.62053483,0.809537567,-0.782661897
0.64555235,0.048231419,-0.368338811,-0.472229409
-0.440451407,1.733795331,0.523413751,0.823023385
-0.571694889,-0.62053483,0.652169468,-0.001228393
-0.141908542,-0.62053483,0.437576606,0.758795974
0.970055464,-0.231558542,-1.260091373,-0.654207075
0.768142415,0.123297018,-2.104156632,-1.253662913
0.280666625,-0.579589957,-1.012117399,0.49118176
-0.059701086,-0.62053483,-0.68784374,-0.408001998
0.178267865,-0.415810468,-0.978736287,-0.311660881
-0.932253906,-0.62053483,-0.492325799,5.190487354
-0.495256378,-0.606886539,-0.387413732,-0.161796921
-0.828412909,-0.586414103,0.008390881,0.105817292
-0.805337132,-0.62053483,0.256364855,0.020180744
-0.307765689,-0.62053483,-0.244351824,0.084408155
-0.176522207,1.017260064,-0.439869766,-0.161796921
0.453734953,-0.252030978,-1.36977217,-0.493638546
0.371527497,-0.579589957,-1.512834078,-1.071685248
-0.832739617,-0.559117521,-0.816599457,0.823023385
-0.822643965,-0.62053483,-0.530475641,1.090637599
-0.483718489,-0.62053483,-0.673537549,0.202158409
-0.684189302,-0.62053483,-0.34926389,0.865841659
-0.818317256,-0.62053483,-0.68784374,1.090637599
-0.89764024,-0.62053483,-0.993042478,0.009476175
-0.591886194,-0.62053483,-0.725993582,-0.044046667
-0.651017873,-0.62053483,-0.544781832,0.437658917
-0.300554509,-0.62053483,-1.994475836,-0.118978647
-0.855815394,0.232483344,-1.474684236,0.266385821
-1.16878062,0.171066036,-1.636821065,-0.02263753
-1.496168207,-0.62053483,-0.263426745,0.170044704
-0.351032771,-0.62053483,-0.368338811,0.758795974
0.520077812,-0.606886539,-0.582931674,-0.290251744
-1.60145144,0.853480575,-0.153745949,0.930069071
-2.042775676,-0.62053483,0.990749318,1.090637599
-1.467323486,-0.62053483,0.723700422,1.219092422
-1.217816646,-0.327096578,-0.134671028,-0.183206058
-1.454343361,-0.62053483,0.795231376,1.197683284
-1.532224109,-0.62053483,0.68555058,0.512590897
-1.6158738,-0.62053483,1.744208702,0.309204095
-1.7038502,-0.62053483,2.011257597,1.561638615
-2.417757053,0.041407273,2.240156651,0.801614248
-2.745144639,-0.62053483,2.597811421,1.069228462
-0.868795519,-0.62053483,-0.010684041,1.561638615
-1.597124732,0.368966252,0.470957718,1.047819325
-1.55385765,-0.538645085,0.704625501,1.486706635
-1.488957027,-0.559117521,0.981211857,0.940773639
-0.925042725,-0.62053483,0.971674397,0.972887345
1.366670382,-0.108723925,-1.674970907,-0.739843623
0.074426868,1.044556646,0.938293285,-0.268842607
-0.763512286,-0.449931195,1.901576801,0.823023385
-1.278390561,-0.62053483,2.240156651,1.240501559
-0.352475007,-0.62053483,0.795231376,-0.579275095
-0.462084948,-0.313448287,0.809537567,1.561638615
-0.736109801,-0.27932756,1.152886147,0.105817292
-1.037537138,-0.62053483,0.990749318,0.823023385
-0.782261355,-0.211086106,1.081355193,0.576818309
-0.77649241,-0.62053483,1.510540918,0.202158409
-0.58611725,1.29022588,1.686983938,0.705273131
-0.694284955,-0.538645085,1.615452984,1.957707651
-0.929369433,-0.62053483,1.796664735,1.850661966
-0.143350778,-0.62053483,1.152886147,0.480477192
0.520077812,-0.484051922,0.294514697,0.737386837
0.903712605,4.258729125,-0.063140074,-0.868298446
0.548922533,-0.258855124,0.151452789,0.555409171
1.197928763,-0.593238248,-0.85951803,0.373431506
1.301769759,0.430383561,-0.959661366,0.352022369
1.112836835,0.464504288,-1.36977217,7.395628475
2.133939969,2.839306884,-3.549081907,3.413528974
1.18062193,6.442455651,-1.994475836,0.084408155
1.476280323,-0.531820939,-1.746501862,-1.114503522
0.354220665,1.392588061,-0.582931674,-0.429411135
0.061446743,-0.176965379,-0.544781832,-0.846889309
-0.225558234,-0.62053483,0.633094547,0.555409171
0.114809478,2.907548338,0.380351842,0.041589881
0.247495196,0.403086979,0.50910756,-0.02263753
0.240284015,1.64508144,0.237289934,0.534000034
-0.661113525,-0.054130762,0.919218364,0.683863994
-0.149119722,-0.586414103,0.809537567,-0.515047684
0.553249242,0.560042323,0.237289934,-0.076160373
1.764727536,-0.224734397,-1.422228203,-0.6113888
0.749393346,-0.62053483,-0.411257384,-0.290251744
0.752277819,-0.606886539,-0.401719923,-0.429411135
0.502770979,0.334845525,0.313589618,-0.161796921
-0.182291152,-0.060954907,1.062280272,0.705273131
-0.64092222,-0.62053483,1.295948056,1.625866026
-0.64092222,-0.62053483,0.399426763,1.358251813
-0.544292404,-0.62053483,0.671244389,1.443888361
-0.263056371,-0.62053483,0.399426763,1.668684301
-0.117390529,-0.62053483,0.580638514,0.373431506
-0.247191775,-0.361217305,0.742775343,0.758795974
0.459503897,-0.62053483,0.275439776,-0.076160373
1.014764782,0.089176291,-0.082214995,-0.151092353
0.153749852,0.171066036,0.633094547,0.170044704
0.018179661,1.003611774,0.776156455,0.49118176
-0.212578109,-0.436282904,1.009824239,0.373431506
-0.36978184,-0.586414103,0.50910756,1.465297498
-0.366897368,-0.62053483,1.305485516,1.047819325
0.021064134,0.744294249,1.276873135,-1.114503522
-0.082776863,-0.62053483,0.809537567,0.49118176
0.192690225,0.525921596,0.633094547,0.512590897
-0.242865066,-0.565941666,0.938293285,1.732911712
0.194132461,-0.62053483,0.275439776,-0.09756951
0.827274094,1.153742972,-0.153745949,-0.290251744
0.593631851,0.212010908,0.008390881,-0.943230425
0.984477825,-0.381689741,-0.225276903,-0.386592861
-0.164984319,0.020934837,0.704625501,1.37966095
-0.032298601,-0.606886539,0.451882796,-0.161796921
-0.20104022,-0.347569014,0.866762331,1.272615264
-0.343821591,-0.197437815,1.095661384,-0.044046667
0.068657924,-0.62053483,0.523413751,0.148635567
0.273455445,1.058204937,-0.17282087,0.598227446
0.625361045,-0.074603198,-0.544781832,-1.028866974
0.061446743,-0.54546923,0.580638514,-0.579275095
-0.53852346,-0.313448287,1.295948056,-0.311660881
-0.726014148,-0.62053483,1.439009964,0.202158409
0.009526245,-0.62053483,0.828612488,-0.782661897
-0.392857617,-0.62053483,1.329329168,1.15486501
0.642667878,1.863454093,-0.134671028,-0.386592861
0.37441197,0.641932068,0.008390881,-0.9860487
-0.522658863,-0.62053483,0.866762331,-0.493638546
0.804198317,0.212010908,-0.191895791,-0.290251744
0.43642812,3.665028476,-0.153745949,-0.739843623
0.463830606,2.382089143,0.027465802,-0.311660881
0.48402191,0.867128866,-0.153745949,0.05229445
0.075869104,-0.054130762,0.437576606,-0.001228393
0.765257943,-0.586414103,0.060846914,-0.161796921
0.081638048,0.089176291,0.652169468,0.972887345
0.537384645,-0.62053483,0.113302947,-0.675616212
0.452292717,1.563191696,0.237289934,0.223567546
0.471041786,0.307548944,0.399426763,-0.6113888
0.854676579,-0.606886539,-0.745068503,-0.161796921
1.643579707,-0.224734397,-1.512834078,-1.071685248
0.82871633,-0.347569014,-0.849980569,-0.536456821
0.827274094,-0.415810468,-0.830905648,-0.632797938
1.953660461,0.027758983,-3.014984116,-1.778186772
1.818090271,1.181039554,-3.863818105,-0.236728901
